Names,ImageID,Root,Root,Root,RHip,RHip,RHip,RKnee,RKnee,RKnee,RFoot,RFoot,RFoot,LHip,LHip,LHip,LKnee,LKnee,LKnee,LFoot,LFoot,LFoot,Spine,Spine,Spine,Thorax,Thorax,Thorax,Neck,Neck,Neck,Head,Head,Head,LShoulder,LShoulder,LShoulder,LElbow,LElbow,LElbow,LWrist,LWrist,LWrist,RShoulder,RShoulder,RShoulder,RElbow,RElbow,RElbow,RWrist,RWrist,RWrist
Points,ID,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
0,0.0,0.9381359815597534,-0.01627763919532299,0.0,0.929052472114563,-0.012490321882069111,0.041530221700668335,0.9007337689399719,0.1354958713054657,0.08927545696496964,0.9414390921592712,0.26538562774658203,0.0950654149055481,0.9521127939224243,-0.008814227767288685,-0.04235832020640373,0.9758419394493103,0.14338208734989166,-0.038161084055900574,0.9916433095932007,0.2895500063896179,-0.00808902457356453,0.9430721402168274,-0.11743742227554321,-0.015504471957683563,0.9468141794204712,-0.22204789519309998,-0.028437135741114616,0.9113379716873169,-0.2477276772260666,-0.026173152029514313,0.9261165857315063,-0.3051466941833496,-0.0287691168487072,0.9673476219177246,-0.1922101527452469,-0.07433854043483734,0.9645794630050659,-0.08844569325447083,-0.1145111694931984,0.9463745355606079,0.017375217750668526,-0.12363165616989136,0.934792160987854,-0.19742104411125183,0.027981629595160484,0.9348630309104919,-0.10074769705533981,0.09022118896245956,0.9052483439445496,-0.025853831321001053,0.1332261562347412
1,1.0,0.9374258518218994,-0.013977873139083385,-0.001936126733198762,0.9276998043060303,-0.010779211297631264,0.041635818779468536,0.899448812007904,0.1360422968864441,0.09052957594394684,0.9380874633789062,0.26491254568099976,0.09732949733734131,0.951486349105835,-0.0067648449912667274,-0.04236769676208496,0.975317656993866,0.1450519561767578,-0.038635749369859695,0.9900891780853271,0.2903340756893158,-0.008124224841594696,0.942323625087738,-0.11592841148376465,-0.015680136159062386,0.9463494420051575,-0.22079768776893616,-0.02893654815852642,0.9096329212188721,-0.24597713351249695,-0.026755914092063904,0.924081563949585,-0.3035053610801697,-0.028790391981601715,0.9672720432281494,-0.19065964221954346,-0.07450857758522034,0.9658008813858032,-0.08632028847932816,-0.11473038792610168,0.9462733268737793,0.01941671408712864,-0.12317247688770294,0.933721661567688,-0.1963975727558136,0.02767830342054367,0.9338845014572144,-0.09944883733987808,0.09062015265226364,0.9064884185791016,-0.02470574714243412,0.13292545080184937
2,2.0,0.9378604888916016,-0.011843385174870491,-0.0019401556346565485,0.9272050857543945,-0.009289956651628017,0.041616879403591156,0.8986371755599976,0.13646036386489868,0.09163481742143631,0.9354993104934692,0.26442110538482666,0.09971514344215393,0.9517853260040283,-0.005042353644967079,-0.04237435758113861,0.9740976095199585,0.1458960771560669,-0.03878585621714592,0.9881491661071777,0.29077011346817017,-0.007728736847639084,0.9424337148666382,-0.11453777551651001,-0.015924248844385147,0.9465453028678894,-0.21972614526748657,-0.02929045259952545,0.9086501598358154,-0.24444842338562012,-0.027055196464061737,0.9228700995445251,-0.3020614981651306,-0.02886078879237175,0.9680969715118408,-0.18920907378196716,-0.07466377317905426,0.9681904315948486,-0.0839775949716568,-0.11504824459552765,0.947834312915802,0.021354585886001587,-0.12297932058572769,0.9335163831710815,-0.19533021748065948,0.02747858688235283,0.9336991310119629,-0.09787525236606598,0.09051918983459473,0.9076634049415588,-0.023169122636318207,0.1321742832660675
3,3.0,0.9378201961517334,-0.011251465417444706,-0.001959879184141755,0.9269694089889526,-0.008965831249952316,0.041637688875198364,0.8976867198944092,0.13595321774482727,0.09268835186958313,0.9327017068862915,0.2638028860092163,0.10235665738582611,0.9519497156143188,-0.0045335553586483,-0.042433321475982666,0.9730794429779053,0.14606600999832153,-0.03855910897254944,0.9866337776184082,0.2909146845340729,-0.007078938186168671,0.9425089359283447,-0.1143050417304039,-0.016260627657175064,0.9468852281570435,-0.21957507729530334,-0.029699796810746193,0.907675564289093,-0.24359920620918274,-0.02727925404906273,0.9217610359191895,-0.30138063430786133,-0.02875344455242157,0.969313383102417,-0.18852367997169495,-0.07484596967697144,0.9709458351135254,-0.0826762393116951,-0.11483918130397797,0.9503365755081177,0.022457683458924294,-0.122409388422966,0.9336373209953308,-0.1952274888753891,0.027347832918167114,0.9337097406387329,-0.09731905162334442,0.09042644500732422,0.9085894823074341,-0.021421784535050392,0.13073581457138062
4,4.0,0.9365749359130859,-0.013414964079856873,-0.0019016286823898554,0.9258646965026855,-0.01060053613036871,0.04203827679157257,0.8966873288154602,0.1343662142753601,0.09343982487916946,0.9291282892227173,0.26281818747520447,0.10516808927059174,0.9506412744522095,-0.006271843798458576,-0.04257574677467346,0.9715244770050049,0.14532265067100525,-0.03787633031606674,0.9851746559143066,0.29081183671951294,-0.006196904927492142,0.9420044422149658,-0.11586815863847733,-0.016554050147533417,0.9466267824172974,-0.22073477506637573,-0.030269546434283257,0.9062536954879761,-0.24352611601352692,-0.02703447826206684,0.920077919960022,-0.30128806829452515,-0.028345003724098206,0.9693602919578552,-0.18947985768318176,-0.07526292651891708,0.9716596007347107,-0.08278025686740875,-0.11388024687767029,0.9508790969848633,0.02258155681192875,-0.12092321366071701,0.9333434104919434,-0.19658659398555756,0.02727353200316429,0.9331164360046387,-0.09874360263347626,0.09024403989315033,0.9069254994392395,-0.02279043197631836,0.12968216836452484
5,5.0,0.9358904957771301,-0.014927803538739681,-0.0018708391580730677,0.9252863526344299,-0.011820344254374504,0.04217362403869629,0.8956083059310913,0.13301941752433777,0.09423881024122238,0.9249368906021118,0.26211729645729065,0.10795167833566666,0.9503535032272339,-0.007359997369349003,-0.042608171701431274,0.9706474542617798,0.14485394954681396,-0.037028662860393524,0.9832546710968018,0.29055318236351013,-0.005220932886004448,0.9419392347335815,-0.11696040630340576,-0.016870267689228058,0.9467951059341431,-0.2215634286403656,-0.03058774024248123,0.905540943145752,-0.24351167678833008,-0.027011625468730927,0.9191404581069946,-0.3011816143989563,-0.028126925230026245,0.9700872898101807,-0.1900138109922409,-0.07543094456195831,0.972821056842804,-0.08261467516422272,-0.11278925836086273,0.9531556367874146,0.02286805771291256,-0.120120108127594,0.9334746599197388,-0.19741401076316833,0.027224570512771606,0.9330497980117798,-0.09877906739711761,0.0898527204990387,0.9079889059066772,-0.020443014800548553,0.12746521830558777
6,6.0,0.9354269504547119,-0.016579067334532738,-0.001863511512055993,0.9247785210609436,-0.013158922083675861,0.04218585789203644,0.8948843479156494,0.13157430291175842,0.09479250758886337,0.9200287461280823,0.2612156867980957,0.11091376096010208,0.9500707387924194,-0.008514762856066227,-0.04265233874320984,0.9686626195907593,0.14452558755874634,-0.03606262803077698,0.981167197227478,0.29018670320510864,-0.004325550049543381,0.941767692565918,-0.11801943182945251,-0.01711723580956459,0.9466819167137146,-0.22233057022094727,-0.030899088829755783,0.9044051766395569,-0.24369023740291595,-0.026581238955259323,0.918246865272522,-0.30111974477767944,-0.027708575129508972,0.97031569480896,-0.19066160917282104,-0.07571741938591003,0.9733490943908691,-0.08240755647420883,-0.1116347461938858,0.9536117315292358,0.022982316091656685,-0.11844569444656372,0.9335345029830933,-0.1984557807445526,0.026992158964276314,0.9332427978515625,-0.09960157424211502,0.089273601770401,0.906546950340271,-0.021497957408428192,0.1262117475271225
7,7.0,0.9346870183944702,-0.017473651096224785,-0.0018076917622238398,0.9238133430480957,-0.01405317708849907,0.04236016049981117,0.8937733173370361,0.13027778267860413,0.09539687633514404,0.9153459668159485,0.2605196237564087,0.11384579539299011,0.9493609070777893,-0.009389928542077541,-0.04269342124462128,0.9662625789642334,0.14404058456420898,-0.035095665603876114,0.9789681434631348,0.2897283136844635,-0.0035454221069812775,0.9414804577827454,-0.11890068650245667,-0.01720929518342018,0.9464858770370483,-0.22319185733795166,-0.031050100922584534,0.9035487174987793,-0.24352684617042542,-0.02598574012517929,0.9170557260513306,-0.3009374141693115,-0.026850737631320953,0.9708268642425537,-0.19142618775367737,-0.07588895410299301,0.9738296270370483,-0.08217070996761322,-0.11031261086463928,0.9521652460098267,0.02369035966694355,-0.11615332216024399,0.9333667159080505,-0.1995541751384735,0.02681848593056202,0.933548092842102,-0.10063012689352036,0.0890292078256607,0.9033120274543762,-0.023190081119537354,0.1252290904521942
8,8.0,0.9335774183273315,-0.02315332554280758,-0.0019881075713783503,0.922829270362854,-0.01822674460709095,0.04242819547653198,0.8928669691085815,0.1270979344844818,0.09491191804409027,0.9099675416946411,0.2598942220211029,0.11599552631378174,0.9486023187637329,-0.013280749320983887,-0.0425911545753479,0.9626638889312744,0.14211122691631317,-0.0334542840719223,0.9772201776504517,0.28893882036209106,-0.002598963677883148,0.9408679008483887,-0.12209910899400711,-0.017817288637161255,0.9463880062103271,-0.2254953533411026,-0.03176425024867058,0.9026620984077454,-0.24445536732673645,-0.02558419480919838,0.9163329601287842,-0.301663339138031,-0.0263445395976305,0.9712058901786804,-0.19353094696998596,-0.07652033120393753,0.97496497631073,-0.08337073773145676,-0.10808927565813065,0.9522790908813477,0.021969253197312355,-0.1137208342552185,0.933280885219574,-0.20210778713226318,0.026247523725032806,0.933600902557373,-0.10260229557752609,0.08764088898897171,0.902411162853241,-0.024089446291327477,0.1226680651307106
